Index,Store,Date,Temperature,Fuel_Price,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
2890,16,01/03/2013,18.86,3.638,186.48,1.6,27.91,776.27,201.1548374,5.415,False
2891,16,08/03/2013,32.51,3.624,48.38,21.01,1029.14,1659.9,201.2122297,5.415,False
2895,16,05/04/2013,40.15,3.633,2.25,179.82,209.59,2179.82,201.1131902,5.324,False
2896,16,12/04/2013,32.66,3.642,17.29,27.59,157.47,1318.61,201.0705712,5.324,False
3004,17,11/11/2011,27.61,3.513,4172.99,225.67,2515.61,3009.79,129.8167097,6.617,False
3005,17,18/11/2011,32.93,3.489,247.29,32.39,653.49,4391.01,129.8268333,6.617,False
3006,17,25/11/2011,32.81,3.445,181.17,62095.85,106.24,1292.3,129.8364,6.617,True
3007,17,02/12/2011,26.47,3.389,222.94,16380.88,2303.32,17707.05,129.8459667,6.617,False
3009,17,16/12/2011,21.07,3.282,0.03,38.78,1286.21,2618.88,129.8980645,6.617,False
3010,17,23/12/2011,18.76,3.186,35.63,1077.82,57.64,2404.82,129.9845484,6.617,False
3011,17,30/12/2011,26.73,3.119,42391.85,120.08,1366.9,2383.67,130.0710323,6.617,True
3012,17,06/01/2012,27.64,3.08,12090.5,33.9,1490.06,4832.68,130.1575161,6.403,False
3013,17,13/01/2012,20.28,3.056,3911.73,0.52,542.24,1709.97,130.244,6.403,False
3016,17,03/02/2012,26.26,3.077,5509.47,38.96,35785.26,4518.58,130.3496774,6.403,False
3017,17,10/02/2012,23.63,3.116,13498.72,16.27,4292.59,6008.71,130.3849032,6.403,True
3018,17,17/02/2012,30.76,3.119,14264.11,2.64,8459.96,4740.08,130.4546207,6.403,False
3020,17,02/03/2012,26.28,3.242,1163.89,37.38,8771.3,2237.79,130.6457931,6.403,False
3021,17,09/03/2012,32.02,3.38,104.91,2.16,550.85,3717.62,130.7413793,6.403,False
3022,17,16/03/2012,43.69,3.529,46.13,1.02,1938.3,1278.79,130.8261935,6.403,False
3024,17,30/03/2012,45.29,3.734,74.41,6.0,418.13,3444.54,130.9670968,6.403,False
3026,17,13/04/2012,46.94,3.833,6989.17,3.6,895.75,1545.65,131.108,6.235,False
3027,17,20/04/2012,47.69,3.845,1288.35,2.1,341.52,2157.85,131.1173333,6.235,False
3033,17,01/06/2012,54.13,3.788,25.0,31.8,1667.66,881.3,130.9592258,6.235,False
3034,17,08/06/2012,60.51,3.776,140.2,328.34,763.88,4501.73,130.8896774,6.235,False
3035,17,15/06/2012,56.67,3.756,147.0,0.18,1949.47,1373.68,130.8295333,6.235,False
3038,17,06/07/2012,68.91,3.63,128.0,25.38,3990.35,3618.23,130.7196333,5.936,False
3039,17,13/07/2012,72.94,3.595,64.9,0.18,1807.43,1705.19,130.683,5.936,False
3040,17,20/07/2012,70.59,3.556,34.2,20.25,738.75,1189.5,130.7012903,5.936,False
3041,17,27/07/2012,74.2,3.537,57.6,7.79,3965.83,6114.63,130.7195806,5.936,False
3042,17,03/08/2012,72.94,3.512,56.6,8.34,12343.79,1797.84,130.737871,5.936,False
3043,17,10/08/2012,73.29,3.509,9.2,4.42,2316.51,1613.36,130.7561613,5.936,False
3044,17,17/08/2012,70.98,3.545,5.6,0.81,1344.67,1707.05,130.7909677,5.936,False
3045,17,24/08/2012,68.89,3.582,6.0,50.17,3022.22,3782.36,130.8381613,5.936,False
3049,17,21/09/2012,58.43,3.821,1.91,14.5,859.64,6132.91,131.0103333,5.936,False
3055,17,02/11/2012,42.44,3.702,8749.51,17.92,2157.65,851.55,131.2362258,5.527,False
3056,17,09/11/2012,42.61,3.663,8427.53,25.52,556.83,1809.12,131.2793548,5.527,False
3057,17,16/11/2012,28.61,3.612,35.84,86.23,505.53,4800.52,131.3258,5.527,False
3063,17,28/12/2012,23.98,3.147,32976.15,265.2,80.35,658.71,131.747,5.527,True
3064,17,04/01/2013,2.45,3.066,24590.65,9.59,39.47,1809.83,131.852,5.275,False
3065,17,11/01/2013,16.27,2.982,6076.96,5.66,40.81,1252.82,131.957,5.275,False
3066,17,18/01/2013,0.25,2.914,691.28,3.98,354.12,1362.12,132.030871,5.275,False
3067,17,25/01/2013,11.15,2.927,971.75,0.2,122.23,673.73,132.0922903,5.275,False
3068,17,01/02/2013,28.23,3.029,696.14,123.2,26529.19,1695.28,132.1537097,5.275,False
3069,17,08/02/2013,26.01,3.192,230.57,172.79,28593.78,4407.64,132.215129,5.275,True
3070,17,15/02/2013,23.29,3.323,1350.4,18.06,2610.48,5087.07,132.2725714,5.275,False
3071,17,22/02/2013,25.32,3.459,717.71,11.16,1035.95,2574.72,132.3200714,5.275,False
3072,17,01/03/2013,20.33,3.521,22.09,9.6,95.2,704.59,132.3675714,5.275,False
3073,17,08/03/2013,30.08,3.526,29.92,52.31,4306.06,6176.34,132.4150714,5.275,False
3077,17,05/04/2013,48.5,3.547,3375.4,160.76,1374.77,1386.85,132.6537742,5.213,False
3078,17,12/04/2013,41.34,3.576,298.37,56.91,381.14,1908.6,132.7160968,5.213,False
3079,17,19/04/2013,36.22,3.559,62.25,74.64,239.61,457.84,132.7160968,5.213,False
3186,18,11/11/2011,45.69,3.57,14793.25,213.79,2921.6,3231.9,136.4618065,8.471,False
3187,18,18/11/2011,47.88,3.571,1781.71,182.6,1170.74,4346.68,136.4666667,8.471,False
3188,18,25/11/2011,41.97,3.536,46.0,71366.86,19.0,577.4,136.4788,8.471,True
3189,18,02/12/2011,46.25,3.501,7.0,1389.17,2419.58,23235.01,136.4909333,8.471,False
3190,18,09/12/2011,42.36,3.47,10.5,659.34,2773.46,6374.67,136.5030667,8.471,False
3191,18,16/12/2011,35.52,3.445,2.65,882.11,1350.2,2932.75,136.5335161,8.471,False
3192,18,23/12/2011,35.78,3.413,12.79,2083.28,71.51,2131.65,136.5883871,8.471,False
3193,18,30/12/2011,32.36,3.402,53296.65,300.74,621.37,1276.08,136.6432581,8.471,True
3194,18,06/01/2012,31.27,3.439,43731.43,128.45,1653.17,8527.2,136.698129,8.075,False
3195,18,13/01/2012,35.25,3.523,22411.4,10.54,807.3,2977.83,136.753,8.075,False
3196,18,20/01/2012,24.2,3.542,5114.77,3.66,414.31,965.11,136.8564194,8.075,False
3198,18,03/02/2012,37.62,3.633,3227.0,424.44,43570.91,3158.83,137.0632581,8.075,False
3199,18,10/02/2012,32.83,3.655,4105.7,222.56,16024.01,8840.68,137.1666774,8.075,True
3200,18,17/02/2012,32.87,3.703,9663.67,2.0,10433.78,5439.08,137.2583103,8.075,False
3202,18,02/03/2012,33.59,3.827,2430.78,152.58,28367.78,3625.67,137.4238966,8.075,False
3203,18,09/03/2012,38.1,3.876,368.19,25.46,1852.39,2332.07,137.5066897,8.075,False
3204,18,16/03/2012,45.84,3.867,167.65,4.93,2554.94,2070.14,137.5843871,8.075,False
3205,18,23/03/2012,58.06,3.889,237.61,6.53,475.59,2848.63,137.6552903,8.075,False
3206,18,30/03/2012,45.35,3.921,267.64,6.93,657.56,2566.75,137.7261935,8.075,False
3208,18,13/04/2012,47.75,4.025,9592.28,11.72,1492.2,2261.14,137.868,8.304,False
3209,18,20/04/2012,60.88,4.046,11361.33,10.57,203.57,2562.42,137.9230667,8.304,False
3210,18,27/04/2012,50.43,4.023,5.83,23.93,17.92,1445.88,137.9781333,8.304,False
3215,18,01/06/2012,71.42,3.798,1.2,36.26,1889.92,1629.62,138.1138065,8.304,False
3216,18,08/06/2012,59.1,3.746,218.0,32.42,427.69,6113.61,138.1174194,8.304,False
3217,18,15/06/2012,66.58,3.683,296.4,0.44,3224.15,2870.91,138.1295333,8.304,False
3218,18,22/06/2012,70.92,3.629,478.09,1.37,3726.43,4323.55,138.1629,8.304,False
3220,18,06/07/2012,76.08,3.538,216.52,104.43,5508.05,4833.1,138.2296333,8.535,False
3221,18,13/07/2012,75.09,3.561,113.06,0.28,3817.92,959.97,138.263,8.535,False
3222,18,20/07/2012,77.43,3.61,161.52,27.08,525.04,887.18,138.2331935,8.535,False
3223,18,27/07/2012,72.97,3.701,117.52,5.9,3944.27,4654.0,138.2033871,8.535,False
3224,18,03/08/2012,72.67,3.698,66.83,46.62,17046.57,1583.43,138.1735806,8.535,False
3225,18,10/08/2012,75.7,3.772,134.57,41.72,3800.38,2169.34,138.1437742,8.535,False
3226,18,17/08/2012,73.25,3.84,70.36,8.9,2345.51,767.44,138.1857097,8.535,False
3227,18,24/08/2012,68.52,3.874,63.4,32.68,460.81,3260.03,138.2814516,8.535,False
3228,18,31/08/2012,70.09,3.884,7.98,98.98,9800.5,4527.8,138.3771935,8.535,False
3229,18,07/09/2012,71.85,3.921,3.0,99.56,346.88,4664.82,138.4729355,8.535,True
3231,18,21/09/2012,60.23,4.056,41.64,296.78,1323.47,7158.18,138.6534,8.535,False
3232,18,28/09/2012,58.24,4.018,22.73,45.56,2464.93,1640.3,138.7395,8.535,False
3236,18,26/10/2012,56.09,3.917,128.31,50.0,822.64,969.64,138.7281613,8.243,False
3237,18,02/11/2012,53.32,3.817,12763.88,61.53,4984.07,1985.24,138.6227097,8.243,False
3238,18,09/11/2012,37.39,3.792,8508.12,237.68,496.03,2514.94,138.5172581,8.243,False
3239,18,16/11/2012,43.74,3.754,1617.53,184.59,669.81,3472.72,138.4473,8.243,False
3240,18,23/11/2012,36.33,3.727,1.5,78371.54,579.46,449.15,138.4246667,8.243,True
3241,18,30/11/2012,34.72,3.713,-0.01,4412.81,79.08,4115.57,138.4020333,8.243,False
3244,18,21/12/2012,37.44,3.574,11.0,128.95,360.69,3697.58,138.4283871,8.243,False
3245,18,28/12/2012,31.33,3.56,32085.26,102.2,159.64,1227.3,138.4882258,8.243,True
3246,18,04/01/2013,23.66,3.577,35695.29,18.86,99.4,1990.99,138.5480645,7.942,False
3247,18,11/01/2013,31.74,3.595,25411.25,8.52,209.41,1628.16,138.6079032,7.942,False
3248,18,18/01/2013,35.16,3.593,6165.95,2.42,2168.59,1303.3,138.6701613,7.942,False
3249,18,25/01/2013,21.29,3.579,3197.94,1.9,271.65,1333.64,138.7333871,7.942,False
3250,18,01/02/2013,29.18,3.608,2968.99,237.52,42822.56,838.37,138.7966129,7.942,False
3251,18,08/02/2013,24.59,3.755,1074.17,1611.28,41801.19,3714.86,138.8598387,7.942,True
3252,18,15/02/2013,29.52,3.807,13811.84,610.0,8550.69,3281.44,138.9004286,7.942,False
3253,18,22/02/2013,27.2,3.866,7279.71,5.38,2340.66,5418.77,138.8844286,7.942,False
3254,18,01/03/2013,35.8,3.885,1107.58,2.4,502.0,1440.78,138.8684286,7.942,False
3255,18,08/03/2013,33.61,3.868,246.29,66.6,8469.87,2126.06,138.8524286,7.942,False
3256,18,15/03/2013,38.75,3.843,1.02,17.55,699.37,3594.64,138.8597742,7.942,False
3259,18,05/04/2013,40.65,3.772,7334.26,261.1,2075.33,2048.18,139.0569032,7.788,False
3260,18,12/04/2013,47.92,3.723,3499.1,42.14,456.36,1263.41,139.1226129,7.788,False
3261,18,19/04/2013,49.59,3.678,528.52,57.9,125.86,1491.44,139.1226129,7.788,False
3368,19,11/11/2011,48.22,3.719,16590.75,502.96,8568.62,6349.89,136.4618065,7.866,False
3369,19,18/11/2011,48.21,3.717,1785.29,92.36,978.96,7776.94,136.4666667,7.866,False
3370,19,25/11/2011,42.75,3.689,1436.52,88805.58,23.79,1869.98,136.4788,7.866,True
3371,19,02/12/2011,45.67,3.666,239.76,9191.67,4716.48,28279.83,136.4909333,7.866,False
3372,19,09/12/2011,40.18,3.627,9.5,481.91,4650.7,11954.56,136.5030667,7.866,False
3373,19,16/12/2011,37.07,3.611,292.4,825.0,489.96,4799.18,136.5335161,7.866,False
3374,19,23/12/2011,36.09,3.587,475.86,1902.55,145.88,3248.83,136.5883871,7.866,False
3375,19,30/12/2011,31.65,3.566,50438.17,210.34,1457.96,2373.94,136.6432581,7.866,True
3376,19,06/01/2012,31.84,3.585,26073.98,233.88,1552.93,10335.05,136.698129,7.943,False
3377,19,13/01/2012,37.08,3.666,11505.42,291.37,1698.88,5451.32,136.753,7.943,False
3378,19,20/01/2012,23.44,3.705,5702.57,225.06,1122.08,2863.93,136.8564194,7.943,False
3379,19,27/01/2012,32.41,3.737,4031.78,289.74,20.97,2353.81,136.9598387,7.943,False
3380,19,03/02/2012,36.22,3.796,6433.83,394.18,52739.02,6473.61,137.0632581,7.943,False
3381,19,10/02/2012,32.61,3.826,8415.91,279.21,16150.68,7888.04,137.1666774,7.943,True
3382,19,17/02/2012,30.95,3.874,14860.19,82.94,11200.69,7571.06,137.2583103,7.943,False
3383,19,24/02/2012,33.91,3.917,11835.35,2.8,4929.34,6287.18,137.3411034,7.943,False
3384,19,02/03/2012,34.83,3.983,3485.95,22.78,31324.8,2851.55,137.4238966,7.943,False
3385,19,09/03/2012,38.15,4.021,745.75,2.68,1532.63,3952.89,137.5066897,7.943,False
3386,19,16/03/2012,48.2,4.021,84.57,3.04,3175.2,2613.7,137.5843871,7.943,False
3387,19,23/03/2012,56.72,4.054,170.78,1.02,986.74,2684.83,137.6552903,7.943,False
3388,19,30/03/2012,43.47,4.098,134.4,6.75,2056.18,3420.94,137.7261935,7.943,False
3390,19,13/04/2012,44.42,4.187,12590.76,22.55,1818.94,3264.93,137.868,8.15,False
3391,19,20/04/2012,55.2,4.17,5712.68,34.16,1321.97,3751.92,137.9230667,8.15,False
3392,19,27/04/2012,42.45,4.163,-265.76,52.82,67.72,2959.27,137.9781333,8.15,False
3393,19,04/05/2012,50.76,4.124,532.0,122.17,7269.47,2609.22,138.0332,8.15,False
3397,19,01/06/2012,68.18,3.915,36.2,100.6,2171.48,4578.85,138.1138065,8.15,False
3398,19,08/06/2012,60.19,3.871,292.4,51.96,2760.12,6219.56,138.1174194,8.15,False
3399,19,15/06/2012,68.19,3.786,697.0,0.05,2837.84,4710.66,138.1295333,8.15,False
3400,19,22/06/2012,75.83,3.722,1232.8,0.51,2971.07,12187.35,138.1629,8.15,False
3402,19,06/07/2012,76.07,3.646,600.3,101.46,6664.35,7855.14,138.2296333,8.193,False
3403,19,13/07/2012,73.17,3.689,328.2,35.88,2677.28,1877.81,138.263,8.193,False
3404,19,20/07/2012,76.17,3.732,424.15,17.82,3070.32,2610.94,138.2331935,8.193,False
3405,19,27/07/2012,74.43,3.82,282.26,5.43,4414.95,4550.07,138.2033871,8.193,False
3406,19,03/08/2012,73.41,3.819,220.13,41.77,16284.94,2242.89,138.1735806,8.193,False
3407,19,10/08/2012,74.45,3.863,232.43,76.35,3086.53,3417.36,138.1437742,8.193,False
3408,19,17/08/2012,69.83,3.963,370.35,11.11,2282.3,3764.75,138.1857097,8.193,False
3409,19,24/08/2012,66.66,3.997,237.03,102.63,5601.12,6738.74,138.2814516,8.193,False
3410,19,31/08/2012,71.85,4.026,236.96,23.99,7058.25,2595.88,138.3771935,8.193,False
3411,19,07/09/2012,72.2,4.076,27.41,22.94,1677.12,4844.18,138.4729355,8.193,True
3413,19,21/09/2012,60.62,4.203,147.55,13.5,1516.01,9152.78,138.6534,8.193,False
3419,19,02/11/2012,46.81,3.97,18053.48,88.94,5484.5,3833.76,138.6227097,7.992,False
3420,19,09/11/2012,36.61,3.947,8347.01,63.02,555.28,5534.02,138.5172581,7.992,False
3421,19,16/11/2012,45.1,3.942,970.3,111.97,1378.34,7943.58,138.4473,7.992,False
3422,19,23/11/2012,40.84,3.978,0.02,115048.81,527.72,860.36,138.4246667,7.992,True
3423,19,30/11/2012,34.69,3.966,0.01,10583.66,291.77,7161.79,138.4020333,7.992,False
3427,19,28/12/2012,29.58,3.785,40905.78,126.98,353.83,3784.77,138.4882258,7.992,True
3428,19,04/01/2013,25.22,3.794,38836.38,54.01,129.39,2633.63,138.5480645,8.036,False
3429,19,11/01/2013,34.91,3.802,20543.56,16.34,27.73,4608.97,138.6079032,8.036,False
3430,19,18/01/2013,37.22,3.798,6324.58,4.22,989.85,1548.86,138.6701613,8.036,False
3431,19,25/01/2013,20.04,3.78,3054.39,0.6,744.2,2105.49,138.7333871,8.036,False
3432,19,01/02/2013,31.51,3.806,2188.33,134.8,41847.94,1801.0,138.7966129,8.036,False
3433,19,08/02/2013,22.82,3.945,1876.35,236.42,60065.82,5586.91,138.8598387,8.036,True
3434,19,15/02/2013,30.73,4.006,2478.62,781.48,7469.45,9734.54,138.9004286,8.036,False
3435,19,22/02/2013,24.1,4.045,3768.15,6.0,3704.32,4787.66,138.8844286,8.036,False
3436,19,01/03/2013,33.74,4.079,552.02,211.38,93.68,1347.58,138.8684286,8.036,False
3437,19,08/03/2013,29.44,4.045,344.23,72.18,11789.26,2869.89,138.8524286,8.036,False
3441,19,05/04/2013,36.94,3.954,4974.43,447.22,2715.29,3252.21,139.0569032,7.806,False
3442,19,12/04/2013,43.78,3.914,1907.65,31.63,4146.37,2285.07,139.1226129,7.806,False
3443,19,19/04/2013,51.88,3.876,127.42,71.0,248.23,1099.86,139.1226129,7.806,False
3550,20,11/11/2011,47.27,3.53,11652.84,549.25,9606.11,5472.37,210.9810201,7.082,False
3551,20,18/11/2011,49.3,3.53,1673.96,658.55,1043.37,6545.16,211.1847207,7.082,False
3552,20,25/11/2011,46.38,3.492,80.0,101378.79,64.46,2251.98,211.4120757,7.082,True
3553,20,02/12/2011,46.32,3.452,60.0,25959.98,6140.65,35675.62,211.6394306,7.082,False
3554,20,09/12/2011,41.64,3.415,81.5,791.04,5254.23,11447.14,211.8667856,7.082,False
3555,20,16/12/2011,37.16,3.413,217.03,1776.71,466.19,4535.27,212.0685039,7.082,False
3556,20,23/12/2011,40.19,3.389,80.15,2145.46,38.97,4180.29,212.2360401,7.082,False
3557,20,30/12/2011,36.35,3.389,97740.99,270.38,1648.03,2852.19,212.4035763,7.082,True
3558,20,06/01/2012,33.42,3.422,45971.43,207.6,1365.38,5460.86,212.5711125,6.961,False
3559,20,13/01/2012,37.79,3.513,18632.14,108.48,847.7,3614.04,212.7386486,6.961,False
3560,20,20/01/2012,27.65,3.533,5030.4,106.54,999.54,3380.92,212.8336399,6.961,False
3561,20,27/01/2012,37.19,3.567,3044.15,106.08,52.87,2447.73,212.9286312,6.961,False
3562,20,03/02/2012,39.93,3.617,8766.77,226.27,53603.99,8301.25,213.0236225,6.961,False
3563,20,10/02/2012,33.47,3.64,13171.55,132.42,16864.33,7535.63,213.1186138,6.961,True
3564,20,17/02/2012,31.11,3.695,19179.87,10.5,11087.4,10204.37,213.2732106,6.961,False
3565,20,24/02/2012,39.79,3.739,10561.94,12.2,1457.31,21024.39,213.4725116,6.961,False
3566,20,02/03/2012,39.98,3.816,3200.31,6.0,22275.03,4989.3,213.6718127,6.961,False
3567,20,09/03/2012,41.14,3.848,750.14,3.67,3867.16,3518.62,213.8711137,6.961,False
3568,20,16/03/2012,53.73,3.862,310.32,6.94,3282.4,2895.89,214.0167132,6.961,False
3569,20,23/03/2012,66.11,3.9,612.11,7.01,332.11,4032.81,214.0907105,6.961,False
3570,20,30/03/2012,51.52,3.953,116.47,7.75,1285.42,3908.61,214.1647079,6.961,False
3571,20,06/04/2012,50.06,3.996,12.57,50.79,4289.46,7382.25,214.2387053,7.139,False
3572,20,13/04/2012,45.68,4.044,7934.59,68.02,2515.97,2667.15,214.3127027,7.139,False
3573,20,20/04/2012,60.11,4.027,5650.88,67.26,1066.17,4006.0,214.3675045,7.139,False
3574,20,27/04/2012,47.64,4.004,2.82,41.39,28.04,3318.17,214.4223063,7.139,False
3575,20,04/05/2012,62.74,3.951,496.0,38.52,9381.13,4648.85,214.4771081,7.139,False
3577,20,18/05/2012,60.99,3.848,512.0,5.13,2746.24,3677.78,214.5485571,7.139,False
3579,20,01/06/2012,73.67,3.742,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False
3580,20,08/06/2012,62.01,3.689,516.6,46.76,2073.77,7774.31,214.5527132,7.139,False
3581,20,15/06/2012,71.51,3.62,657.4,3.99,3667.7,5230.22,214.5653243,7.139,False
3582,20,22/06/2012,76.51,3.564,875.7,2.36,4195.01,7516.62,214.606,7.139,False
3584,20,06/07/2012,79.2,3.475,342.6,182.74,7751.95,3675.32,214.6873514,7.28,False
3585,20,13/07/2012,78.27,3.523,99.7,22.34,4960.49,7877.54,214.728027,7.28,False
3586,20,20/07/2012,76.04,3.567,142.66,34.1,2751.92,6194.07,214.7331351,7.28,False
3587,20,27/07/2012,74.6,3.647,130.17,7.09,11794.45,3238.04,214.7382432,7.28,False
3588,20,03/08/2012,74.73,3.654,83.64,40.76,25656.34,3188.65,214.7433514,7.28,False
3589,20,10/08/2012,75.4,3.722,156.18,12.47,6921.28,6346.44,214.7484595,7.28,False
3590,20,17/08/2012,69.57,3.807,99.68,1.12,2535.66,2831.84,214.825578,7.28,False
3591,20,24/08/2012,68.27,3.834,53.4,84.62,9638.85,8710.31,214.9567044,7.28,False
3592,20,31/08/2012,72.66,3.867,32.04,125.49,9015.83,4449.08,215.0878309,7.28,False
3593,20,07/09/2012,76.36,3.911,-0.99,83.85,1938.4,3708.67,215.2189573,7.28,True
3595,20,21/09/2012,60.94,4.038,168.56,49.78,1727.92,9072.77,215.5475459,7.28,False
3596,20,28/09/2012,58.65,3.997,52.64,21.5,3301.81,7195.56,215.7367162,7.28,False
3600,20,26/10/2012,60.04,3.882,22.33,102.91,867.39,1671.76,216.1515902,7.293,False
3601,20,02/11/2012,42.33,3.787,7342.36,104.96,7887.46,7187.52,216.1567105,7.293,False
3602,20,09/11/2012,37.58,3.771,7716.6,8.67,564.1,5567.68,216.1618309,7.293,False
3603,20,16/11/2012,45.38,3.75,789.12,185.38,1350.7,7471.12,216.1829378,7.293,False
3604,20,23/11/2012,44.26,3.748,0.06,139621.51,368.41,1415.02,216.2253604,7.293,True
3605,20,30/11/2012,34.99,3.729,0.03,12683.56,211.38,10349.85,216.2677829,7.293,False
3608,20,21/12/2012,43.49,3.577,104.92,385.16,27.67,4739.26,216.4774481,7.293,False
3609,20,28/12/2012,30.97,3.563,47382.72,271.17,296.74,1938.13,216.5919686,7.293,True
3610,20,04/01/2013,26.12,3.592,43243.22,38.67,100.14,3167.99,216.7064891,7.439,False
3611,20,11/01/2013,34.73,3.611,12581.29,8.99,24.28,3014.43,216.8210096,7.439,False
3612,20,18/01/2013,40.46,3.605,5951.12,7.64,108.68,1893.57,216.8568073,7.439,False
3613,20,25/01/2013,22.34,3.583,2971.84,0.8,343.6,2273.27,216.861116,7.439,False
3614,20,01/02/2013,35.43,3.615,2781.22,289.4,40543.47,3462.85,216.8654246,7.439,False
3615,20,08/02/2013,25.38,3.753,1725.48,263.56,56600.97,8522.7,216.8697332,7.439,True
3616,20,15/02/2013,34.8,3.814,4770.35,25.04,6296.41,11828.51,216.9093707,7.439,False
3617,20,22/02/2013,25.65,3.859,9335.13,7.48,3535.11,2957.66,217.0373301,7.439,False
3618,20,01/03/2013,34.88,3.89,1716.47,8.64,286.35,1911.82,217.1652896,7.439,False
3619,20,08/03/2013,31.28,3.86,446.02,136.05,12262.98,3644.31,217.293249,7.439,False
3620,20,15/03/2013,41.02,3.834,5.58,27.62,2561.21,2022.16,217.4084917,7.439,False
3623,20,05/04/2013,39.5,3.763,11206.42,655.74,3383.67,4883.95,217.6588439,7.191,False
3624,20,12/04/2013,61.38,3.724,5429.78,139.03,3443.12,2086.98,217.7422947,7.191,False
3625,20,19/04/2013,59.07,3.676,25.62,92.68,36.76,1368.2,217.7422947,7.191,False
3732,21,11/11/2011,59.8,3.297,7898.33,11.1,2489.99,7562.52,217.6455387,7.441,False
3733,21,18/11/2011,61.9,3.308,545.17,58.71,747.43,4961.44,217.8670218,7.441,False
3734,21,25/11/2011,56.43,3.236,206.36,40561.8,319.19,170.64,218.1130269,7.441,True
3735,21,02/12/2011,48.72,3.172,43.0,1258.32,325.35,8623.67,218.3590319,7.441,False
3736,21,09/12/2011,41.44,3.158,19.0,330.9,4746.58,17822.36,218.605037,7.441,False
3737,21,16/12/2011,50.56,3.159,65.06,163.18,393.58,2731.41,218.8217928,7.441,False
3738,21,23/12/2011,46.54,3.112,6.92,577.46,29.81,2830.92,218.9995495,7.441,False
3739,21,30/12/2011,45.16,3.129,32642.96,124.32,419.61,3010.84,219.1773063,7.441,True
3740,21,06/01/2012,48.1,3.157,28369.34,7.74,753.62,3371.85,219.355063,7.057,False
3741,21,13/01/2012,45.0,3.261,13367.98,0.46,396.66,1861.16,219.5328198,7.057,False
3742,21,20/01/2012,52.21,3.268,1092.91,3.46,387.92,3943.31,219.6258417,7.057,False
3744,21,03/02/2012,55.83,3.36,1598.17,41.45,25134.87,3110.22,219.8118854,7.057,False
3745,21,10/02/2012,46.52,3.409,3985.95,13.1,16646.38,7628.83,219.9049073,7.057,True
3746,21,17/02/2012,45.03,3.51,7922.13,1.38,7862.71,5348.94,220.0651993,7.057,False
3747,21,24/02/2012,54.81,3.555,5600.94,0.5,2229.25,4606.24,220.275944,7.057,False
3748,21,02/03/2012,59.3,3.63,1076.98,7.07,8891.83,3182.63,220.4866886,7.057,False
3749,21,09/03/2012,57.16,3.669,190.49,4.79,479.87,7489.48,220.6974332,7.057,False
3750,21,16/03/2012,63.39,3.734,158.12,5.86,2972.55,6576.96,220.8498468,7.057,False
3751,21,23/03/2012,62.96,3.787,155.09,2.38,534.23,4878.22,220.9244858,7.057,False
3754,21,13/04/2012,69.03,3.891,4118.13,2.79,983.98,1285.54,221.1484028,6.891,False
3755,21,20/04/2012,66.97,3.877,3287.37,0.77,894.38,2882.6,221.2021074,6.891,False
3756,21,27/04/2012,69.21,3.814,4.23,2.77,14.0,2289.63,221.255812,6.891,False
3762,21,08/06/2012,79.47,3.452,10.8,93.05,751.89,4570.78,221.3877467,6.891,False
3763,21,15/06/2012,81.51,3.393,61.6,0.75,2970.97,3281.16,221.4009901,6.891,False
3764,21,22/06/2012,81.78,3.346,79.95,0.51,3498.46,7223.83,221.4411622,6.891,False
3766,21,06/07/2012,85.26,3.227,63.2,37.39,3667.62,3438.32,221.5215064,6.565,False
3767,21,13/07/2012,82.51,3.256,17.8,2.16,2908.11,1533.27,221.5616784,6.565,False
3768,21,20/07/2012,84.25,3.311,57.8,10.12,3554.45,4341.89,221.5701123,6.565,False
3769,21,27/07/2012,88.09,3.407,12.92,3.43,10055.75,4183.82,221.5785461,6.565,False
3770,21,03/08/2012,91.57,3.417,26.8,5.27,18198.04,5735.86,221.5869799,6.565,False
3771,21,10/08/2012,89.57,3.494,27.6,7.17,4045.91,4196.28,221.5954138,6.565,False
3772,21,17/08/2012,85.55,3.571,15.6,50.0,3128.07,1844.7,221.6751459,6.565,False
3773,21,24/08/2012,77.72,3.62,3.0,0.0,5817.38,6514.73,221.8083518,6.565,False
3774,21,31/08/2012,83.58,3.638,43.8,29.1,9935.11,3004.08,221.9415576,6.565,False
3775,21,07/09/2012,88.4,3.73,20.0,8.12,2815.73,2279.98,222.0747635,6.565,True
3777,21,21/09/2012,71.54,3.721,33.73,12.28,1675.24,8387.92,222.4169362,6.565,False
3782,21,26/10/2012,70.5,3.506,24.95,206.5,754.69,2667.13,223.0783366,6.17,False
3783,21,02/11/2012,56.96,3.386,2829.64,8.7,8668.35,9265.51,223.0968655,6.17,False
3784,21,09/11/2012,63.81,3.314,2833.74,7.3,706.76,3605.89,223.1153944,6.17,False
3785,21,16/11/2012,54.06,3.252,797.39,82.59,2345.32,9955.35,223.1469028,6.17,False
3790,21,21/12/2012,55.81,3.098,57.96,137.99,32.57,571.6,223.4728642,6.17,False
3791,21,28/12/2012,41.89,3.108,24462.03,45.96,169.21,1866.35,223.5933316,6.17,True
3792,21,04/01/2013,39.19,3.161,37942.84,29.16,44.17,4635.32,223.7137989,6.237,False
3793,21,11/01/2013,47.52,3.243,20083.96,3.21,870.65,6100.28,223.8342663,6.237,False
