Index,Store,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
3057,17,28.61,3.612,7925.53,35.84,86.23,505.53,4800.52,131.3258,5.527,False
3063,17,23.98,3.147,11343.3,32976.15,265.2,80.35,658.71,131.747,5.527,True
3064,17,2.45,3.066,1878.66,24590.65,9.59,39.47,1809.83,131.852,5.275,False
3065,17,16.27,2.982,3734.33,6076.96,5.66,40.81,1252.82,131.957,5.275,False
3066,17,0.25,2.914,3800.17,691.28,3.98,354.12,1362.12,132.030871,5.275,False
3067,17,11.15,2.927,2758.83,971.75,0.2,122.23,673.73,132.0922903,5.275,False
3068,17,28.23,3.029,17447.15,696.14,123.2,26529.19,1695.28,132.1537097,5.275,False
3069,17,26.01,3.192,72850.3,230.57,172.79,28593.78,4407.64,132.215129,5.275,True
3070,17,23.29,3.323,8104.65,1350.4,18.06,2610.48,5087.07,132.2725714,5.275,False
3071,17,25.32,3.459,6623.86,717.71,11.16,1035.95,2574.72,132.3200714,5.275,False
3072,17,20.33,3.521,2175.77,22.09,9.6,95.2,704.59,132.3675714,5.275,False
3073,17,30.08,3.526,16526.87,29.92,52.31,4306.06,6176.34,132.4150714,5.275,False
3077,17,48.5,3.547,9204.71,3375.4,160.76,1374.77,1386.85,132.6537742,5.213,False
3078,17,41.34,3.576,3056.54,298.37,56.91,381.14,1908.6,132.7160968,5.213,False
3079,17,36.22,3.559,2457.88,62.25,74.64,239.61,457.84,132.7160968,5.213,False
3186,18,45.69,3.57,15992.53,14793.25,213.79,2921.6,3231.9,136.4618065,8.471,False
3187,18,47.88,3.571,5223.35,1781.71,182.6,1170.74,4346.68,136.4666667,8.471,False
3188,18,41.97,3.536,748.82,46.0,71366.86,19.0,577.4,136.4788,8.471,True
3189,18,46.25,3.501,4614.36,7.0,1389.17,2419.58,23235.01,136.4909333,8.471,False
3190,18,42.36,3.47,5128.67,10.5,659.34,2773.46,6374.67,136.5030667,8.471,False
3191,18,35.52,3.445,3332.41,2.65,882.11,1350.2,2932.75,136.5335161,8.471,False
3192,18,35.78,3.413,159.95,12.79,2083.28,71.51,2131.65,136.5883871,8.471,False
3193,18,32.36,3.402,3214.22,53296.65,300.74,621.37,1276.08,136.6432581,8.471,True
3194,18,31.27,3.439,6196.77,43731.43,128.45,1653.17,8527.2,136.698129,8.075,False
3195,18,35.25,3.523,3761.79,22411.4,10.54,807.3,2977.83,136.753,8.075,False
3196,18,24.2,3.542,4209.35,5114.77,3.66,414.31,965.11,136.8564194,8.075,False
3198,18,37.62,3.633,19499.87,3227.0,424.44,43570.91,3158.83,137.0632581,8.075,False
3199,18,32.83,3.655,36778.65,4105.7,222.56,16024.01,8840.68,137.1666774,8.075,True
3200,18,32.87,3.703,17875.37,9663.67,2.0,10433.78,5439.08,137.2583103,8.075,False
3202,18,33.59,3.827,26970.65,2430.78,152.58,28367.78,3625.67,137.4238966,8.075,False
3203,18,38.1,3.876,7410.18,368.19,25.46,1852.39,2332.07,137.5066897,8.075,False
3204,18,45.84,3.867,9284.23,167.65,4.93,2554.94,2070.14,137.5843871,8.075,False
3205,18,58.06,3.889,4449.37,237.61,6.53,475.59,2848.63,137.6552903,8.075,False
3206,18,45.35,3.921,13122.32,267.64,6.93,657.56,2566.75,137.7261935,8.075,False
3208,18,47.75,4.025,5798.35,9592.28,11.72,1492.2,2261.14,137.868,8.304,False
3209,18,60.88,4.046,9959.48,11361.33,10.57,203.57,2562.42,137.9230667,8.304,False
3210,18,50.43,4.023,2255.05,5.83,23.93,17.92,1445.88,137.9781333,8.304,False
3215,18,71.42,3.798,13525.26,1.2,36.26,1889.92,1629.62,138.1138065,8.304,False
3216,18,59.1,3.746,9422.6,218.0,32.42,427.69,6113.61,138.1174194,8.304,False
3217,18,66.58,3.683,6285.43,296.4,0.44,3224.15,2870.91,138.1295333,8.304,False
3218,18,70.92,3.629,8206.82,478.09,1.37,3726.43,4323.55,138.1629,8.304,False
3220,18,76.08,3.538,7264.07,216.52,104.43,5508.05,4833.1,138.2296333,8.535,False
3221,18,75.09,3.561,6538.92,113.06,0.28,3817.92,959.97,138.263,8.535,False
3222,18,77.43,3.61,2316.87,161.52,27.08,525.04,887.18,138.2331935,8.535,False
3223,18,72.97,3.701,4182.36,117.52,5.9,3944.27,4654.0,138.2033871,8.535,False
3224,18,72.67,3.698,20286.36,66.83,46.62,17046.57,1583.43,138.1735806,8.535,False
3225,18,75.7,3.772,20397.03,134.57,41.72,3800.38,2169.34,138.1437742,8.535,False
3226,18,73.25,3.84,1852.64,70.36,8.9,2345.51,767.44,138.1857097,8.535,False
3227,18,68.52,3.874,842.8,63.4,32.68,460.81,3260.03,138.2814516,8.535,False
3228,18,70.09,3.884,20913.04,7.98,98.98,9800.5,4527.8,138.3771935,8.535,False
3229,18,71.85,3.921,5817.03,3.0,99.56,346.88,4664.82,138.4729355,8.535,True
3231,18,60.23,4.056,7820.69,41.64,296.78,1323.47,7158.18,138.6534,8.535,False
3232,18,58.24,4.018,2247.94,22.73,45.56,2464.93,1640.3,138.7395,8.535,False
3236,18,56.09,3.917,5430.61,128.31,50.0,822.64,969.64,138.7281613,8.243,False
3237,18,53.32,3.817,11861.01,12763.88,61.53,4984.07,1985.24,138.6227097,8.243,False
3238,18,37.39,3.792,4560.54,8508.12,237.68,496.03,2514.94,138.5172581,8.243,False
3239,18,43.74,3.754,9123.17,1617.53,184.59,669.81,3472.72,138.4473,8.243,False
3240,18,36.33,3.727,1692.83,1.5,78371.54,579.46,449.15,138.4246667,8.243,True
3241,18,34.72,3.713,2490.24,-0.01,4412.81,79.08,4115.57,138.4020333,8.243,False
3244,18,37.44,3.574,4385.38,11.0,128.95,360.69,3697.58,138.4283871,8.243,False
3245,18,31.33,3.56,4937.85,32085.26,102.2,159.64,1227.3,138.4882258,8.243,True
3246,18,23.66,3.577,6064.73,35695.29,18.86,99.4,1990.99,138.5480645,7.942,False
3247,18,31.74,3.595,3019.84,25411.25,8.52,209.41,1628.16,138.6079032,7.942,False
3248,18,35.16,3.593,13143.28,6165.95,2.42,2168.59,1303.3,138.6701613,7.942,False
3249,18,21.29,3.579,2438.66,3197.94,1.9,271.65,1333.64,138.7333871,7.942,False
3250,18,29.18,3.608,28342.64,2968.99,237.52,42822.56,838.37,138.7966129,7.942,False
3251,18,24.59,3.755,53005.3,1074.17,1611.28,41801.19,3714.86,138.8598387,7.942,True
3252,18,29.52,3.807,22443.77,13811.84,610.0,8550.69,3281.44,138.9004286,7.942,False
3253,18,27.2,3.866,9054.65,7279.71,5.38,2340.66,5418.77,138.8844286,7.942,False
3254,18,35.8,3.885,4463.9,1107.58,2.4,502.0,1440.78,138.8684286,7.942,False
3255,18,33.61,3.868,23835.52,246.29,66.6,8469.87,2126.06,138.8524286,7.942,False
3256,18,38.75,3.843,7799.82,1.02,17.55,699.37,3594.64,138.8597742,7.942,False
3259,18,40.65,3.772,14510.64,7334.26,261.1,2075.33,2048.18,139.0569032,7.788,False
3260,18,47.92,3.723,2466.9,3499.1,42.14,456.36,1263.41,139.1226129,7.788,False
3261,18,49.59,3.678,5404.86,528.52,57.9,125.86,1491.44,139.1226129,7.788,False
3368,19,48.22,3.719,27064.58,16590.75,502.96,8568.62,6349.89,136.4618065,7.866,False
3369,19,48.21,3.717,10100.14,1785.29,92.36,978.96,7776.94,136.4666667,7.866,False
3370,19,42.75,3.689,1328.35,1436.52,88805.58,23.79,1869.98,136.4788,7.866,True
3371,19,45.67,3.666,7197.6,239.76,9191.67,4716.48,28279.83,136.4909333,7.866,False
3372,19,40.18,3.627,7210.8,9.5,481.91,4650.7,11954.56,136.5030667,7.866,False
3373,19,37.07,3.611,5307.81,292.4,825.0,489.96,4799.18,136.5335161,7.866,False
3374,19,36.09,3.587,3124.45,475.86,1902.55,145.88,3248.83,136.5883871,7.866,False
3375,19,31.65,3.566,6234.22,50438.17,210.34,1457.96,2373.94,136.6432581,7.866,True
3376,19,31.84,3.585,9970.68,26073.98,233.88,1552.93,10335.05,136.698129,7.943,False
3377,19,37.08,3.666,3504.09,11505.42,291.37,1698.88,5451.32,136.753,7.943,False
3378,19,23.44,3.705,5571.99,5702.57,225.06,1122.08,2863.93,136.8564194,7.943,False
3379,19,32.41,3.737,3112.37,4031.78,289.74,20.97,2353.81,136.9598387,7.943,False
3380,19,36.22,3.796,51879.66,6433.83,394.18,52739.02,6473.61,137.0632581,7.943,False
3381,19,32.61,3.826,12739.73,8415.91,279.21,16150.68,7888.04,137.1666774,7.943,True
3382,19,30.95,3.874,14910.8,14860.19,82.94,11200.69,7571.06,137.2583103,7.943,False
3383,19,33.91,3.917,13926.46,11835.35,2.8,4929.34,6287.18,137.3411034,7.943,False
3384,19,34.83,3.983,28177.29,3485.95,22.78,31324.8,2851.55,137.4238966,7.943,False
3385,19,38.15,4.021,6724.01,745.75,2.68,1532.63,3952.89,137.5066897,7.943,False
3386,19,48.2,4.021,8353.56,84.57,3.04,3175.2,2613.7,137.5843871,7.943,False
3387,19,56.72,4.054,6048.55,170.78,1.02,986.74,2684.83,137.6552903,7.943,False
3388,19,43.47,4.098,9356.36,134.4,6.75,2056.18,3420.94,137.7261935,7.943,False
3390,19,44.42,4.187,5254.86,12590.76,22.55,1818.94,3264.93,137.868,8.15,False
3391,19,55.2,4.17,6304.48,5712.68,34.16,1321.97,3751.92,137.9230667,8.15,False
3392,19,42.45,4.163,3735.3,-265.76,52.82,67.72,2959.27,137.9781333,8.15,False
3393,19,50.76,4.124,21028.84,532.0,122.17,7269.47,2609.22,138.0332,8.15,False
3397,19,68.18,3.915,8247.79,36.2,100.6,2171.48,4578.85,138.1138065,8.15,False
3398,19,60.19,3.871,10625.25,292.4,51.96,2760.12,6219.56,138.1174194,8.15,False
3399,19,68.19,3.786,9987.83,697.0,0.05,2837.84,4710.66,138.1295333,8.15,False
3400,19,75.83,3.722,10418.79,1232.8,0.51,2971.07,12187.35,138.1629,8.15,False
3402,19,76.07,3.646,10945.79,600.3,101.46,6664.35,7855.14,138.2296333,8.193,False
3403,19,73.17,3.689,8183.44,328.2,35.88,2677.28,1877.81,138.263,8.193,False
3404,19,76.17,3.732,6029.42,424.15,17.82,3070.32,2610.94,138.2331935,8.193,False
3405,19,74.43,3.82,6705.0,282.26,5.43,4414.95,4550.07,138.2033871,8.193,False
3406,19,73.41,3.819,36466.8,220.13,41.77,16284.94,2242.89,138.1735806,8.193,False
3407,19,74.45,3.863,6196.55,232.43,76.35,3086.53,3417.36,138.1437742,8.193,False
3408,19,69.83,3.963,4512.6,370.35,11.11,2282.3,3764.75,138.1857097,8.193,False
3409,19,66.66,3.997,9087.86,237.03,102.63,5601.12,6738.74,138.2814516,8.193,False
3410,19,71.85,4.026,19970.78,236.96,23.99,7058.25,2595.88,138.3771935,8.193,False
3411,19,72.2,4.076,9053.47,27.41,22.94,1677.12,4844.18,138.4729355,8.193,True
3413,19,60.62,4.203,11030.97,147.55,13.5,1516.01,9152.78,138.6534,8.193,False
3419,19,46.81,3.97,11686.96,18053.48,88.94,5484.5,3833.76,138.6227097,7.992,False
3420,19,36.61,3.947,10447.67,8347.01,63.02,555.28,5534.02,138.5172581,7.992,False
3421,19,45.1,3.942,13820.22,970.3,111.97,1378.34,7943.58,138.4473,7.992,False
3422,19,40.84,3.978,1805.13,0.02,115048.81,527.72,860.36,138.4246667,7.992,True
3423,19,34.69,3.966,6213.37,0.01,10583.66,291.77,7161.79,138.4020333,7.992,False
3427,19,29.58,3.785,21811.57,40905.78,126.98,353.83,3784.77,138.4882258,7.992,True
3428,19,25.22,3.794,5497.5,38836.38,54.01,129.39,2633.63,138.5480645,8.036,False
3429,19,34.91,3.802,4034.6,20543.56,16.34,27.73,4608.97,138.6079032,8.036,False
3430,19,37.22,3.798,14539.28,6324.58,4.22,989.85,1548.86,138.6701613,8.036,False
3431,19,20.04,3.78,4518.34,3054.39,0.6,744.2,2105.49,138.7333871,8.036,False
3432,19,31.51,3.806,23355.16,2188.33,134.8,41847.94,1801.0,138.7966129,8.036,False
3433,19,22.82,3.945,84139.36,1876.35,236.42,60065.82,5586.91,138.8598387,8.036,True
3434,19,30.73,4.006,17577.61,2478.62,781.48,7469.45,9734.54,138.9004286,8.036,False
3435,19,24.1,4.045,12290.99,3768.15,6.0,3704.32,4787.66,138.8844286,8.036,False
3436,19,33.74,4.079,10332.93,552.02,211.38,93.68,1347.58,138.8684286,8.036,False
3437,19,29.44,4.045,33815.05,344.23,72.18,11789.26,2869.89,138.8524286,8.036,False
3441,19,36.94,3.954,11969.09,4974.43,447.22,2715.29,3252.21,139.0569032,7.806,False
3442,19,43.78,3.914,9112.91,1907.65,31.63,4146.37,2285.07,139.1226129,7.806,False
3443,19,51.88,3.876,6224.83,127.42,71.0,248.23,1099.86,139.1226129,7.806,False
3550,20,47.27,3.53,34348.14,11652.84,549.25,9606.11,5472.37,210.9810201,7.082,False
3551,20,49.3,3.53,4817.96,1673.96,658.55,1043.37,6545.16,211.1847207,7.082,False
3552,20,46.38,3.492,335.66,80.0,101378.79,64.46,2251.98,211.4120757,7.082,True
3553,20,46.32,3.452,10007.34,60.0,25959.98,6140.65,35675.62,211.6394306,7.082,False
3554,20,41.64,3.415,9458.19,81.5,791.04,5254.23,11447.14,211.8667856,7.082,False
3555,20,37.16,3.413,5488.56,217.03,1776.71,466.19,4535.27,212.0685039,7.082,False
3556,20,40.19,3.389,1483.17,80.15,2145.46,38.97,4180.29,212.2360401,7.082,False
3557,20,36.35,3.389,6918.65,97740.99,270.38,1648.03,2852.19,212.4035763,7.082,True
3558,20,33.42,3.422,9273.46,45971.43,207.6,1365.38,5460.86,212.5711125,6.961,False
3559,20,37.79,3.513,3627.81,18632.14,108.48,847.7,3614.04,212.7386486,6.961,False
3560,20,27.65,3.533,2465.98,5030.4,106.54,999.54,3380.92,212.8336399,6.961,False
3561,20,37.19,3.567,1023.6,3044.15,106.08,52.87,2447.73,212.9286312,6.961,False
3562,20,39.93,3.617,58928.52,8766.77,226.27,53603.99,8301.25,213.0236225,6.961,False
3563,20,33.47,3.64,9804.0,13171.55,132.42,16864.33,7535.63,213.1186138,6.961,True
3564,20,31.11,3.695,27400.95,19179.87,10.5,11087.4,10204.37,213.2732106,6.961,False
3565,20,39.79,3.739,11230.85,10561.94,12.2,1457.31,21024.39,213.4725116,6.961,False
3566,20,39.98,3.816,34117.01,3200.31,6.0,22275.03,4989.3,213.6718127,6.961,False
3567,20,41.14,3.848,10686.42,750.14,3.67,3867.16,3518.62,213.8711137,6.961,False
3568,20,53.73,3.862,6745.04,310.32,6.94,3282.4,2895.89,214.0167132,6.961,False
3569,20,66.11,3.9,3580.87,612.11,7.01,332.11,4032.81,214.0907105,6.961,False
3570,20,51.52,3.953,9569.49,116.47,7.75,1285.42,3908.61,214.1647079,6.961,False
3571,20,50.06,3.996,8408.31,12.57,50.79,4289.46,7382.25,214.2387053,7.139,False
3572,20,45.68,4.044,9671.84,7934.59,68.02,2515.97,2667.15,214.3127027,7.139,False
3573,20,60.11,4.027,7522.16,5650.88,67.26,1066.17,4006.0,214.3675045,7.139,False
3574,20,47.64,4.004,2332.34,2.82,41.39,28.04,3318.17,214.4223063,7.139,False
3575,20,62.74,3.951,24594.6,496.0,38.52,9381.13,4648.85,214.4771081,7.139,False
3577,20,60.99,3.848,8077.14,512.0,5.13,2746.24,3677.78,214.5485571,7.139,False
3579,20,73.67,3.742,12240.61,17.4,82.98,3560.21,3373.36,214.5513278,7.139,False
3580,20,62.01,3.689,8353.32,516.6,46.76,2073.77,7774.31,214.5527132,7.139,False
3581,20,71.51,3.62,9584.57,657.4,3.99,3667.7,5230.22,214.5653243,7.139,False
3582,20,76.51,3.564,12173.74,875.7,2.36,4195.01,7516.62,214.606,7.139,False
3584,20,79.2,3.475,13826.89,342.6,182.74,7751.95,3675.32,214.6873514,7.28,False
3585,20,78.27,3.523,8679.19,99.7,22.34,4960.49,7877.54,214.728027,7.28,False
3586,20,76.04,3.567,3156.68,142.66,34.1,2751.92,6194.07,214.7331351,7.28,False
3587,20,74.6,3.647,11481.26,130.17,7.09,11794.45,3238.04,214.7382432,7.28,False
3588,20,74.73,3.654,31549.63,83.64,40.76,25656.34,3188.65,214.7433514,7.28,False
3589,20,75.4,3.722,16845.14,156.18,12.47,6921.28,6346.44,214.7484595,7.28,False
3590,20,69.57,3.807,3008.99,99.68,1.12,2535.66,2831.84,214.825578,7.28,False
3591,20,68.27,3.834,6125.02,53.4,84.62,9638.85,8710.31,214.9567044,7.28,False
3592,20,72.66,3.867,19058.96,32.04,125.49,9015.83,4449.08,215.0878309,7.28,False
3593,20,76.36,3.911,11783.56,-0.99,83.85,1938.4,3708.67,215.2189573,7.28,True
3595,20,60.94,4.038,8475.15,168.56,49.78,1727.92,9072.77,215.5475459,7.28,False
3596,20,58.65,3.997,6245.6,52.64,21.5,3301.81,7195.56,215.7367162,7.28,False
3600,20,60.04,3.882,10813.19,22.33,102.91,867.39,1671.76,216.1515902,7.293,False
3601,20,42.33,3.787,17072.75,7342.36,104.96,7887.46,7187.52,216.1567105,7.293,False
3602,20,37.58,3.771,5806.16,7716.6,8.67,564.1,5567.68,216.1618309,7.293,False
3603,20,45.38,3.75,17530.63,789.12,185.38,1350.7,7471.12,216.1829378,7.293,False
3604,20,44.26,3.748,739.53,0.06,139621.51,368.41,1415.02,216.2253604,7.293,True
3605,20,34.99,3.729,4248.19,0.03,12683.56,211.38,10349.85,216.2677829,7.293,False
3608,20,43.49,3.577,3976.86,104.92,385.16,27.67,4739.26,216.4774481,7.293,False
3609,20,30.97,3.563,15576.88,47382.72,271.17,296.74,1938.13,216.5919686,7.293,True
3610,20,26.12,3.592,2364.21,43243.22,38.67,100.14,3167.99,216.7064891,7.439,False
3611,20,34.73,3.611,4029.28,12581.29,8.99,24.28,3014.43,216.8210096,7.439,False
3612,20,40.46,3.605,3428.51,5951.12,7.64,108.68,1893.57,216.8568073,7.439,False
3613,20,22.34,3.583,2072.29,2971.84,0.8,343.6,2273.27,216.861116,7.439,False
3614,20,35.43,3.615,29331.58,2781.22,289.4,40543.47,3462.85,216.8654246,7.439,False
3615,20,25.38,3.753,95102.5,1725.48,263.56,56600.97,8522.7,216.8697332,7.439,True
3616,20,34.8,3.814,17331.43,4770.35,25.04,6296.41,11828.51,216.9093707,7.439,False
3617,20,25.65,3.859,11272.09,9335.13,7.48,3535.11,2957.66,217.0373301,7.439,False
3618,20,34.88,3.89,12233.06,1716.47,8.64,286.35,1911.82,217.1652896,7.439,False
3619,20,31.28,3.86,28108.16,446.02,136.05,12262.98,3644.31,217.293249,7.439,False
3620,20,41.02,3.834,8263.16,5.58,27.62,2561.21,2022.16,217.4084917,7.439,False
3623,20,39.5,3.763,17172.3,11206.42,655.74,3383.67,4883.95,217.6588439,7.191,False
3624,20,61.38,3.724,3982.53,5429.78,139.03,3443.12,2086.98,217.7422947,7.191,False
3625,20,59.07,3.676,5634.34,25.62,92.68,36.76,1368.2,217.7422947,7.191,False
3732,21,59.8,3.297,5522.33,7898.33,11.1,2489.99,7562.52,217.6455387,7.441,False
3733,21,61.9,3.308,8864.34,545.17,58.71,747.43,4961.44,217.8670218,7.441,False
3734,21,56.43,3.236,233.85,206.36,40561.8,319.19,170.64,218.1130269,7.441,True
3735,21,48.72,3.172,3389.1,43.0,1258.32,325.35,8623.67,218.3590319,7.441,False
3736,21,41.44,3.158,6862.3,19.0,330.9,4746.58,17822.36,218.605037,7.441,False
3737,21,50.56,3.159,1846.83,65.06,163.18,393.58,2731.41,218.8217928,7.441,False
3738,21,46.54,3.112,759.8,6.92,577.46,29.81,2830.92,218.9995495,7.441,False
3739,21,45.16,3.129,2880.59,32642.96,124.32,419.61,3010.84,219.1773063,7.441,True
3740,21,48.1,3.157,2211.62,28369.34,7.74,753.62,3371.85,219.355063,7.057,False
3741,21,45.0,3.261,4873.12,13367.98,0.46,396.66,1861.16,219.5328198,7.057,False
3742,21,52.21,3.268,4436.0,1092.91,3.46,387.92,3943.31,219.6258417,7.057,False
3744,21,55.83,3.36,24617.88,1598.17,41.45,25134.87,3110.22,219.8118854,7.057,False
3745,21,46.52,3.409,26115.19,3985.95,13.1,16646.38,7628.83,219.9049073,7.057,True
3746,21,45.03,3.51,12365.91,7922.13,1.38,7862.71,5348.94,220.0651993,7.057,False
3747,21,54.81,3.555,7012.83,5600.94,0.5,2229.25,4606.24,220.275944,7.057,False
3748,21,59.3,3.63,14017.62,1076.98,7.07,8891.83,3182.63,220.4866886,7.057,False
3749,21,57.16,3.669,7379.46,190.49,4.79,479.87,7489.48,220.6974332,7.057,False
3750,21,63.39,3.734,6510.79,158.12,5.86,2972.55,6576.96,220.8498468,7.057,False
3751,21,62.96,3.787,4713.76,155.09,2.38,534.23,4878.22,220.9244858,7.057,False
3754,21,69.03,3.891,6932.19,4118.13,2.79,983.98,1285.54,221.1484028,6.891,False
3755,21,66.97,3.877,3738.69,3287.37,0.77,894.38,2882.6,221.2021074,6.891,False
3756,21,69.21,3.814,2262.49,4.23,2.77,14.0,2289.63,221.255812,6.891,False
3762,21,79.47,3.452,7055.91,10.8,93.05,751.89,4570.78,221.3877467,6.891,False
3763,21,81.51,3.393,6177.81,61.6,0.75,2970.97,3281.16,221.4009901,6.891,False
3764,21,81.78,3.346,7545.68,79.95,0.51,3498.46,7223.83,221.4411622,6.891,False
3766,21,85.26,3.227,6607.09,63.2,37.39,3667.62,3438.32,221.5215064,6.565,False
3767,21,82.51,3.256,5088.14,17.8,2.16,2908.11,1533.27,221.5616784,6.565,False
3768,21,84.25,3.311,4773.73,57.8,10.12,3554.45,4341.89,221.5701123,6.565,False
3769,21,88.09,3.407,7903.89,12.92,3.43,10055.75,4183.82,221.5785461,6.565,False
3770,21,91.57,3.417,41897.36,26.8,5.27,18198.04,5735.86,221.5869799,6.565,False
3771,21,89.57,3.494,8467.09,27.6,7.17,4045.91,4196.28,221.5954138,6.565,False
3772,21,85.55,3.571,3036.2,15.6,50.0,3128.07,1844.7,221.6751459,6.565,False
3773,21,77.72,3.62,6291.49,3.0,0.0,5817.38,6514.73,221.8083518,6.565,False
3774,21,83.58,3.638,20597.87,43.8,29.1,9935.11,3004.08,221.9415576,6.565,False
3775,21,88.4,3.73,10259.59,20.0,8.12,2815.73,2279.98,222.0747635,6.565,True
3777,21,71.54,3.721,9104.0,33.73,12.28,1675.24,8387.92,222.4169362,6.565,False
3782,21,70.5,3.506,7477.8,24.95,206.5,754.69,2667.13,223.0783366,6.17,False
3783,21,56.96,3.386,13633.04,2829.64,8.7,8668.35,9265.51,223.0968655,6.17,False
3784,21,63.81,3.314,5082.92,2833.74,7.3,706.76,3605.89,223.1153944,6.17,False
3785,21,54.06,3.252,11914.09,797.39,82.59,2345.32,9955.35,223.1469028,6.17,False
3790,21,55.81,3.098,3019.29,57.96,137.99,32.57,571.6,223.4728642,6.17,False
3791,21,41.89,3.108,15799.31,24462.03,45.96,169.21,1866.35,223.5933316,6.17,True
3792,21,39.19,3.161,1574.1,37942.84,29.16,44.17,4635.32,223.7137989,6.237,False
3793,21,47.52,3.243,4890.04,20083.96,3.21,870.65,6100.28,223.8342663,6.237,False
3794,21,41.19,3.237,5333.81,4806.64,0.48,145.28,9065.3,223.86882,6.237,False
3796,21,55.38,3.244,12468.46,828.48,901.0,16156.96,1015.16,223.8691966,6.237,False
3797,21,57.87,3.417,69831.54,695.77,1073.6,49115.28,8586.08,223.8693849,6.237,True
3798,21,50.02,3.475,10045.32,2652.88,15.14,6954.74,8312.64,223.9106714,6.237,False
3799,21,49.09,3.597,6909.63,5467.83,0.8,324.38,2369.29,224.0547032,6.237,False
3800,21,46.28,3.711,16782.27,614.38,0.8,16.96,3786.08,224.198735,6.237,False
3801,21,52.76,3.658,21126.98,166.22,10.12,7045.69,3996.0,224.3427668,6.237,False
3805,21,58.8,3.583,19763.06,2545.96,139.76,1836.16,3473.83,224.7192583,6.112,False
3806,21,61.27,3.529,9928.04,1749.72,10.77,1308.83,2536.69,224.8025314,6.112,False
3807,21,67.52,3.451,5994.64,245.24,33.29,133.54,1782.08,224.8025314,6.112,False
3914,22,47.8,3.57,12691.27,16756.86,435.92,3159.94,6275.41,140.4111613,7.706,False
3915,22,50.62,3.571,16544.63,659.84,88.86,747.89,6846.81,140.4127857,7.706,False
3920,22,39.83,3.413,963.24,5.39,936.62,5.0,4250.08,140.528765,7.706,False
3921,22,36.28,3.402,6840.65,55072.53,35.75,388.44,5826.4,140.5874505,7.706,True
3922,22,34.61,3.439,5803.25,34453.8,22.94,1777.64,8239.01,140.6461359,7.503,False
3923,22,39.0,3.523,2325.12,19455.8,6.06,520.21,5824.45,140.7048214,7.503,False
3924,22,29.16,3.542,1697.47,7401.88,2.73,1934.2,7147.3,140.8086118,7.503,False
3926,22,40.58,3.633,88646.76,5196.77,27.71,57815.43,8823.94,141.0161924,7.503,False
3927,22,35.68,3.655,10155.75,6392.28,3.34,9811.63,5448.98,141.1199827,7.503,True
3928,22,36.25,3.703,14910.44,10572.12,2.0,10409.34,5499.8,141.2140357,7.503,False
3930,22,37.47,3.827,28298.18,3333.76,89.58,25615.48,3141.76,141.3875357,7.503,False
3931,22,41.72,3.876,7634.61,348.71,0.5,1351.75,5563.8,141.4742857,7.503,False
3932,22,46.06,3.867,8463.01,51.31,11.36,3719.23,4895.18,141.55478,7.503,False
3933,22,54.68,3.889,5667.37,96.9,8.73,511.14,2598.98,141.6269332,7.503,False
3934,22,46.4,3.921,11628.21,29.6,3.59,1653.46,3327.97,141.6990864,7.503,False
3936,22,49.89,4.025,5981.5,10877.85,9.5,1633.96,1932.86,141.8433929,7.671,False
3937,22,58.81,4.046,7200.16,6519.27,14.55,54.25,3897.67,141.9015262,7.671,False
3938,22,51.42,4.023,2573.49,0.18,6.31,247.76,2140.08,141.9596595,7.671,False
3943,22,70.01,3.798,16432.28,7.6,73.36,3723.8,3331.57,142.1095438,7.671,False
3944,22,61.71,3.746,18261.32,142.4,19.79,3041.13,4316.44,142.1158099,7.671,False
3945,22,66.56,3.683,9564.7,193.9,9.06,3070.27,2588.53,142.1292548,7.671,False
3948,22,77.41,3.538,10677.48,296.2,12.79,6485.38,3465.23,142.2234298,7.753,False
3949,22,75.81,3.561,4773.8,183.5,14.16,2046.91,1457.01,142.2548214,7.753,False
3950,22,76.57,3.61,3250.89,101.3,15.49,1986.27,2800.15,142.2337569,7.753,False
3951,22,73.52,3.701,5336.52,42.97,2.31,8546.62,3644.59,142.2126924,7.753,False
3952,22,72.99,3.698,35383.88,88.92,27.32,18389.63,3237.41,142.1916279,7.753,False
3953,22,76.74,3.772,7212.77,22.87,15.43,2623.17,1906.3,142.1705634,7.753,False
3955,22,70.42,3.874,10456.16,100.54,104.14,6657.04,4648.25,142.3105933,7.753,False
3956,22,71.93,3.884,37707.43,40.66,119.53,6761.03,2307.61,142.4054482,7.753,False
3957,22,73.3,3.921,12941.56,4.0,37.34,2510.1,3346.55,142.500303,7.753,True
3958,22,66.42,3.988,7069.56,3.44,8.43,499.91,6011.9,142.5938833,7.753,False
3959,22,63.38,4.056,7150.28,106.01,19.0,1217.3,7556.34,142.6798167,7.753,False
3960,22,62.17,4.018,4269.8,23.73,1.72,2763.63,2130.39,142.76575,7.753,False
3964,22,57.58,3.917,7330.98,111.86,152.91,536.08,708.93,142.7624113,7.543,False
3965,22,54.55,3.817,8793.36,10347.53,5.62,7350.89,801.32,142.6614597,7.543,False
3966,22,40.0,3.792,5336.45,9058.0,33.59,614.06,3508.0,142.5605081,7.543,False
3967,22,45.84,3.754,13516.26,2200.65,92.87,1094.21,2811.91,142.4928071,7.543,False
